[H[2J[3J----------------  -------  -----------  ------------  -------------  --------------
Fitness type      Mu Size  Lambda Size  Mutation STD  Mutation Rate  Crossover Rate
himmelblau_task3  100      100          1             0.01           0.6
----------------  -------  -----------  ------------  -------------  --------------
########################################################################################
Generation 	 Candidate Evals 	 Best Fit 	 Average Fit 	 % same 	
885 		 177100 			 2.2861 	 107.0339 	 32.0000 %
886 		 177300 			 2.2861 	 99.4620 	 53.0000 %
887 		 177500 			 2.2861 	 81.0055 	 41.0000 %
888 		 177700 			 1.4256 	 89.9994 	 42.0000 %
889 		 177900 			 3.9624 	 91.4227 	 45.0000 %
890 		 178100 			 1.2058 	 93.3203 	 35.0000 %
891 		 178300 			 4.0648 	 95.6944 	 45.0000 %
892 		 178500 			 6.7805 	 89.4787 	 44.0000 %
893 		 178700 			 3.0382 	 89.8006 	 29.0000 %
894 		 178900 			 5.1450 	 91.0007 	 29.0000 %
895 		 179100 			 9.3741 	 95.0101 	 40.0000 %
896 		 179300 			 2.7525 	 97.1845 	 39.0000 %
897 		 179500 			 3.0303 	 95.5991 	 25.0000 %
898 		 179700 			 2.2140 	 88.7239 	 42.0000 %
899 		 179900 			 2.2140 	 93.7736 	 31.0000 %
900 		 180100 			 4.7537 	 95.5725 	 45.0000 %
901 		 180300 			 4.3397 	 97.5495 	 39.0000 %
902 		 180500 			 3.9931 	 93.7439 	 41.0000 %
903 		 180700 			 5.1389 	 80.2036 	 35.0000 %
904 		 180900 			 4.7282 	 78.3429 	 43.0000 %
905 		 181100 			 2.2751 	 77.8668 	 39.0000 %
906 		 181300 			 1.5037 	 66.0814 	 49.0000 %
907 		 181500 			 1.0827 	 64.1486 	 39.0000 %
908 		 181700 			 0.5462 	 60.9349 	 36.0000 %
909 		 181900 			 0.9907 	 60.6022 	 46.0000 %
910 		 182100 			 0.9907 	 61.8874 	 42.0000 %
911 		 182300 			 0.9907 	 61.3340 	 48.0000 %
912 		 182500 			 0.9907 	 63.6622 	 39.0000 %
913 		 182700 			 1.3384 	 59.6083 	 47.0000 %
914 		 182900 			 0.5096 	 55.6449 	 47.0000 %
915 		 183100 			 0.1762 	 62.2485 	 50.0000 %
916 		 183300 			 3.8159 	 68.7007 	 39.0000 %
917 		 183500 			 1.3384 	 61.9445 	 39.0000 %
918 		 183700 			 1.3384 	 71.6593 	 43.0000 %
919 		 183900 			 1.3384 	 74.9270 	 39.0000 %
920 		 184100 			 1.3384 	 73.5029 	 55.0000 %
921 		 184300 			 0.1304 	 66.7977 	 53.0000 %
922 		 184500 			 2.3499 	 69.4649 	 55.0000 %
923 		 184700 			 2.4632 	 74.8539 	 47.0000 %
924 		 184900 			 0.1304 	 64.4249 	 36.0000 %
925 		 185100 			 0.1304 	 47.0883 	 37.0000 %
926 		 185300 			 0.0267 	 52.6963 	 44.0000 %
927 		 185500 			 0.1304 	 61.0719 	 39.0000 %
928 		 185700 			 0.0034 	 63.1080 	 31.0000 %
929 		 185900 			 2.3499 	 66.8253 	 43.0000 %
930 		 186100 			 0.4702 	 67.5481 	 47.0000 %
931 		 186300 			 4.5420 	 70.7748 	 42.0000 %
932 		 186500 			 1.4139 	 62.7516 	 41.0000 %
933 		 186700 			 5.7985 	 70.9807 	 44.0000 %
934 		 186900 			 10.7503 	 73.2991 	 55.0000 %
935 		 187100 			 5.3369 	 68.9297 	 52.0000 %
936 		 187300 			 2.6324 	 71.2653 	 42.0000 %
937 		 187500 			 0.1441 	 64.1322 	 37.0000 %
938 		 187700 			 0.1441 	 62.5673 	 33.0000 %
939 		 187900 			 0.9126 	 58.7292 	 35.0000 %
940 		 188100 			 0.9126 	 60.4403 	 31.0000 %
941 		 188300 			 0.0369 	 65.8434 	 47.0000 %
942 		 188500 			 0.0369 	 69.3542 	 34.0000 %
943 		 188700 			 0.0369 	 62.7774 	 34.0000 %
944 		 188900 			 2.4903 	 55.1874 	 41.0000 %
945 		 189100 			 1.6819 	 59.7740 	 40.0000 %
946 		 189300 			 0.5090 	 56.8861 	 49.0000 %
947 		 189500 			 3.3654 	 55.8697 	 43.0000 %
948 		 189700 			 3.3664 	 46.5029 	 42.0000 %
949 		 189900 			 1.2268 	 47.6003 	 45.0000 %
950 		 190100 			 3.6783 	 56.8451 	 43.0000 %
951 		 190300 			 0.2990 	 47.1515 	 45.0000 %
952 		 190500 			 0.2990 	 53.8332 	 40.0000 %
953 		 190700 			 0.8151 	 59.3044 	 49.0000 %
954 		 190900 			 4.2941 	 55.6128 	 50.0000 %
955 		 191100 			 6.9124 	 65.0187 	 53.0000 %
956 		 191300 			 0.4291 	 68.0460 	 56.0000 %
957 		 191500 			 1.0024 	 70.6044 	 58.0000 %
958 		 191700 			 3.6716 	 75.2364 	 45.0000 %
959 		 191900 			 0.2803 	 67.3109 	 30.0000 %
960 		 192100 			 0.2803 	 70.2233 	 38.0000 %
961 		 192300 			 2.1619 	 64.7735 	 37.0000 %
962 		 192500 			 7.9272 	 60.7729 	 43.0000 %
963 		 192700 			 2.1619 	 53.6708 	 38.0000 %
964 		 192900 			 6.3158 	 51.1209 	 39.0000 %
965 		 193100 			 0.0733 	 48.4616 	 34.0000 %
966 		 193300 			 0.0733 	 47.9034 	 53.0000 %
967 		 193500 			 0.9849 	 50.8343 	 50.0000 %
968 		 193700 			 0.9849 	 65.2795 	 50.0000 %
969 		 193900 			 0.9849 	 74.4657 	 35.0000 %
970 		 194100 			 1.6651 	 83.8605 	 40.0000 %
971 		 194300 			 2.2487 	 74.0736 	 36.0000 %
972 		 194500 			 0.7996 	 74.3657 	 35.0000 %
973 		 194700 			 0.7960 	 67.1981 	 34.0000 %
974 		 194900 			 0.1801 	 60.3599 	 32.0000 %
975 		 195100 			 0.1801 	 57.0319 	 38.0000 %
976 		 195300 			 0.1801 	 62.6001 	 37.0000 %
977 		 195500 			 1.0761 	 58.0903 	 33.0000 %
978 		 195700 			 2.4775 	 57.1527 	 40.0000 %
979 		 195900 			 1.4139 	 59.3531 	 40.0000 %
980 		 196100 			 2.4775 	 54.5802 	 54.0000 %
981 		 196300 			 1.4061 	 51.3734 	 38.0000 %
982 		 196500 			 1.4358 	 48.1868 	 43.0000 %
983 		 196700 			 2.4775 	 45.5507 	 38.0000 %
984 		 196900 			 3.4037 	 54.7680 	 39.0000 %
985 		 197100 			 1.8135 	 79.9522 	 36.0000 %
986 		 197300 			 1.6551 	 70.0908 	 53.0000 %
987 		 197500 			 2.2074 	 71.9076 	 38.0000 %
988 		 197700 			 2.7525 	 85.7300 	 33.0000 %
989 		 197900 			 2.7742 	 89.7013 	 41.0000 %
990 		 198100 			 1.2058 	 100.7980 	 37.0000 %
991 		 198300 			 4.3528 	 105.9704 	 46.0000 %
992 		 198500 			 2.0308 	 105.0059 	 46.0000 %
993 		 198700 			 8.6914 	 105.4990 	 32.0000 %
994 		 198900 			 7.9204 	 101.0784 	 50.0000 %
995 		 199100 			 5.1389 	 91.3921 	 46.0000 %
996 		 199300 			 1.4689 	 96.6237 	 47.0000 %
997 		 199500 			 1.4689 	 93.6418 	 44.0000 %
998 		 199700 			 1.2978 	 92.6895 	 48.0000 %
999 		 199900 			 0.8967 	 68.6397 	 50.0000 %
1000 		 200100 			 0.8967 	 79.2325 	 46.0000 %
Best fit 0.0
